,level_0,index,frequency
2496,2496,cc(OC)c(OC)c(OC)c2,390
2497,2497,c4ccccc4C3=O),1521
2498,2498,c1ccc(C)cc1,246
2499,2499,c3ccc(OC(F)(F)F)cc,1520
2500,2500,cc(ccc4,1519
2501,2501,C(=O)O.,1517
2502,2502,ccn3,154
2503,2503,4CC4)n,1515
2504,2504,)c(O,1515
2505,2505,c3ccc(Cl)cc3Cl,599
2506,2506,)c(n2,1514
2507,2507,c4ccccc4Cl,845
2508,2508,c3ccccc3C2,734
2509,2509,[C@@H]2O),1513
2510,2510,)C3=C,1513
2511,2511,)C(=O)N[C@H](CC,1512
2512,2512,)(C,1512
2513,2513,C2=C(C,1511
2514,2514,3)C#N,1393
2515,2515,[nH]c(nc2,1510
2516,2516,c(cc(,1509
2517,2517,[C@H]%10,1509
2518,2518,cc1OC,529
2519,2519,2)[N+](=O)[O-],860
2520,2520,NC(=O)c2ccc3,1507
2521,2521,5CCN(C)CC,1507
2522,2522,c4ccc5OCOc5c4,930
2523,2523,c2)C(=O)N,1506
2524,2524,(CC2,1506
2525,2525,OCc2ccccc2,590
2526,2526,2CCC(CC2),1504
2527,2527,c1cc(C),1503
2528,2528,ccc(Cl)cc5,1049
2529,2529,CCN(CC)c1,1502
2530,2530,CC(C)(C,1501
2531,2531,[C@]23C,1031
2532,2532,NCC(O),1500
2533,2533,c1s,1499
2534,2534,[C@@H]2C1,554
2535,2535,[C@@]3(C,1492
2536,2536,CN(C)CCCN,1492
2537,2537,CC(C)CN(C,1492
2538,2538,c4C,195
2539,2539,c3ccc4OCCOc4,1491
2540,2540,Cc1nc(N,1491
2541,2541,)C(F)(F)F)c3,135
2542,2542,CNC(=N)N)NC(=O)[C@H](C,1488
2543,2543,[C@@H](C)C(=O),1487
2544,2544,O)\C,454
2545,2545,c3c(Cl)cc,1482
2546,2546,C(C(=O)N,1482
2547,2547,cc(C)c1,1481
2548,2548,)ccc12,1481
2549,2549,c7ccc(,1479
2550,2550,CC(=O)NC,1479
2551,2551,ccccc12,1478
2552,2552,Cc1nn(C,1478
2553,2553,CCN(CC1)C,1478
2554,2554,[Br-].[Br-].,1476
2555,2555,Cl)S(=O)(=O)N,103
2556,2556,CCCCCN,1473
2557,2557,C(=O)c3c(O),1473
2558,2558,)cn3,637
2559,2559,occc5,527
2560,2560,c(C)nc2,1472
2561,2561,c6ccc(O)cc,1470
2562,2562,c2ccccc2)CC1,230
2563,2563,COc1cc(CC,1470
2564,2564,C2C,1470
2565,2565,(Cl)Cl,1102
2566,2566,cccc(Cl)c3,899
2567,2567,c(Cl),1468
2568,2568,OC[C@@H]1,1467
2569,2569,C(=O)N[C@@H](CCC(=O)O),1467
2570,2570,nc(CN,1466
2571,2571,c2ccccc2C(=O)N,1464
2572,2572,CC1=CC,1464
2573,2573,[n+](C,1463
2574,2574,=C(S)N,1462
2575,2575,P(=S)(O),1460
2576,2576,[C@](C)(C,1459
2577,2577,Oc1c(,1459
2578,2578,c3ccc(cc3)C(=O)N,1458
2579,2579,NC(=O)C(=O)N,1458
2580,2580,F)c(N,1458
2581,2581,2CCN,1458
2582,2582,cc(C)c2,114
2583,2583,(c2ccccc2)c3,1457
2584,2584,CC(C)(C)CC,1456
2585,2585,CC(S,1456
2586,2586,OCCN1,1455
2587,2587,C[C@H]3,1455
2588,2588,(C)C)C(=O)N[C@@H](C,1455
2589,2589,c(cc1,1454
2590,2590,[C@@H](OC(=O)C,1454
2591,2591,)cc(OC)c1OC,1454
2592,2592,c4cc(ccc4,1453
2593,2593,c2c3ccccc3,1453
2594,2594,COc1ccc(OC)c(,1453
2595,2595,C)C,1036
2596,2596,CCCCN(CCCC,1451
2597,2597,C2CCN(C,1451
2598,2598,C(=O)c4ccccc4,149
2599,2599,c3c(F)cccc3,1449
2600,2600,=C(S,1449
2601,2601,NC(=O)CN2C(=O),1447
2602,2602,(OC(=O)C,1447
2603,2603,[C@H](NC(=O)N,1446
2604,2604,nnnn,1442
2605,2605,[C@@]5(C),1442
2606,2606,[C@@H]1O)N,1441
2607,2607,2)C(=O)C,348
2608,2608,1\C,1441
2609,2609,)\C=C\,1441
2610,2610,[K,1440
2611,2611,C1=,1440
2612,2612,Clc1ccc(CN,1438
2613,2613,\C=N/,1437
2614,2614,OC2=O,1437
2615,2615,C(=O)\C=C\,1436
2616,2616,)c4ccc(Cl)cc4,333
2617,2617,CN(CCO,1434
2618,2618,OC(CO)C,1432
2619,2619,CN=C(N)N)NC(=O)[C@H](CC,1432
2620,2620,)c4ccc(F)cc4,465
2621,2621,c3c1,1431
2622,2622,[C@@](O)(C,1430
2623,2623,CCN(CC)S(=O)(=O),1430
2624,2624,(C)C3,1430
2625,2625,sc1,1428
2626,2626,O[C@H](CN,1427
2627,2627,c4cc(C),1426
2628,2628,NC(=O)C(N,1426
2629,2629,3)n2,1426
2630,2630,(OC(=O)C),1426
2631,2631,cccc(OC,1425
2632,2632,CNc1n,1424
2633,2633,3)n1,432
2634,2634,ccccc9,275
2635,2635,[C@H](N(C,1422
2636,2636,nc34,379
2637,2637,\C=C(\,1419
2638,2638,)N2CCN(CC,1419
2639,2639,5CCNCC,1418
2640,2640,2)c3cccc(c3,1418
2641,2641,)C(F)(F)F)cc1,873
2642,2642,CC(C)C[C@H](NC(=O)[C@H](C,1416
2643,2643,ccsc1,1415
2644,2644,C)cc1,1415
2645,2645,2CCC(C,1415
2646,2646,N(C=C(C(=O)O)C(=O),1414
2647,2647,ccnn,1413
2648,2648,NC(=O)CN2,1413
2649,2649,COC(=O)C,323
2650,2650,C(=CC(=O),1413
2651,2651,c1c[nH]cn,1412
2652,2652,[K+].,1412
2653,2653,)c3cccc(c3,1411
2654,2654,[C@@H]2O,1214
2655,2655,cc(Cl)ccc5,1409
2656,2656,c3ccccc3C2=O,1409
2657,2657,c1cccc(N,1408
2658,2658,[C@H]2C(=O)N,1408
2659,2659,4CCN(CC4)C(=O),1408
2660,2660,[C@@H]([C@@H](C)CC,1407
2661,2661,[C@]3(C)C(=CC,1406
2662,2662,c4c(C),1405
2663,2663,)[C@H]3,1405
2664,2664,CCCCCC(=O)N,1404
2665,2665,n3)N,1402
2666,2666,c2cn(,1401
2667,2667,O)C2,106
2668,2668,c4ccccc4)cc1,1400
2669,2669,nc6,1399
2670,2670,c2CCCC,1399
2671,2671,)cccc3,1399
2672,2672,cc23,112
2673,2673,[nH]c(nc2c1,1396
2674,2674,CC(C(=O)N,1396
2675,2675,4CCC[C@H]4,1396
2676,2676,c3ncn,1395
2677,2677,\C=C/C\C=C/C,1395
2678,2678,F)c(F),1395
2679,2679,Nc1ncn,1394
2680,2680,NC(=O)C2=C,1394
2681,2681,OCc1ccccc1,143
2682,2682,C(=O)c2c1,887
2683,2683,c3ccc(NC(=O),1392
2684,2684,(CCC(=O)O),1392
2685,2685,NC(=O)[C@H](NC(=O),1391
2686,2686,c1ccc(F)cc,1390
2687,2687,c3ccccc23),1389
2688,2688,CC(C)N(C,1386
2689,2689,4=N,1386
2690,2690,[C@@H](NC(=O)N,1385
2691,2691,c2ccc(CN,1383
2692,2692,)c4cn,1382
2693,2693,(CCC(=O)N,1382
2694,2694,c(Cl)cc(,1380
2695,2695,NC(=O)C2CCN(CC,1380
2696,2696,Cl)cc1,1379
2697,2697,C[N+]1,1379
2698,2698,c5c[nH]c6ccccc56,101
2699,2699,N3C,1376
2700,2700,COc3ccccc3,179
2701,2701,OCCOCCOCCOCC,1374
2702,2702,cc8,1373
2703,2703,NC(=O)c3cc(,1373
2704,2704,c5cc6,1372
2705,2705,\C=C\C(=O)O),1371
2706,2706,C[C@@H](NC(=O),1371
2707,2707,c2cccc(c2)C(=O)N,1370
2708,2708,4CCN(C,1370
2709,2709,1)O,266
2710,2710,[2,1369
2711,2711,n12,1368
2712,2712,cnnn,1368
2713,2713,)c(CN,1368
2714,2714,NC(=O)[C@H](C)NC(=O)[C@H](C,1366
2715,2715,Cc1oc(cc1,1366
2716,2716,c3ccc(CN,1365
2717,2717,N2CC,1365
2718,2718,FC(F),1365
2719,2719,C3CCN(C,1365
2720,2720,C1=O)C(=O)N,118
2721,2721,c3ccsc3,259
2722,2722,[C@@H]5CCCN,1360
2723,2723,NCCC,1360
2724,2724,Cn1cc(,1358
2725,2725,3CCN,1358
2726,2726,)nn1,508
2727,2727,c3cc4ccccc4,1357
2728,2728,CC1)c2,1357
2729,2729,)c(n1,1357
2730,2730,)c(C(=O),1357
2731,2731,c2c(C1),1356
2732,2732,3CCC(C,1356
2733,2733,C[C@H]1C,1355
2734,2734,CCCCNC(=O),1355
2735,2735,c3ccccc3)c4ccccc4,1206
2736,2736,c2ccc(nc2,1354
2737,2737,COc1ccc(NC(=O)N,1353
2738,2738,#Cc2,1353
2739,2739,onc3,1352
2740,2740,c2cc3ccccc3,1352
2741,2741,4)C#N,836
2742,2742,c1cc(O),1349
2743,2743,(C)C1=O),1349
2744,2744,NC(=O)\C(=C/,1348
2745,2745,c(Cl)c2,217
2746,2746,CCCCn1,1346
2747,2747,)NC,1345
2748,2748,)CC(=O)N,1345
2749,2749,nc(NC,1344
2750,2750,[C@](O)(,1343
2751,2751,[C@@H](O)[C@H](C,1343
2752,2752,c2c(cn,1340
2753,2753,c1O,1340
2754,2754,CC(=O)O[C@H]1,1340
2755,2755,c2c(N,1339
2756,2756,NC(=O)CSc2nn,1339
2757,2757,3)C(F)(F)F,210
2758,2758,c1cnc[nH],1338
2759,2759,[C@H]1N,1338
2760,2760,NC1=,1338
2761,2761,N(C)C(=O)N(C)C(=O),1338
2762,2762,)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN,1338
2763,2763,Nc1nc2,1337
2764,2764,c(Cl)cccc1,1336
2765,2765,OCc4ccccc4,977
2766,2766,(=C(N2C1=O),1336
2767,2767,c2cccc(C,1334
2768,2768,c2cc(F)c(,1334
2769,2769,OC3=O,1333
2770,2770,c2ccc(Cl)cc2),1331
2771,2771,4)c5ccc(cc5,1331
2772,2772,(Oc2c1,1331
2773,2773,[C@]4(C)[C@H]3CC[C@]12C,1308
2774,2774,Cl)N,1330
2775,2775,5=C,1330
2776,2776,Br)cc4,616
2777,2777,O4,450
2778,2778,C(O),1328
2779,2779,3)[N+](=O)[O-],1054
2780,2780,n3cnc4,1326
2781,2781,C2CCCN(C,1326
2782,2782,c5o,1324
2783,2783,)cc2)c1,1324
2784,2784,c4ccc(Cl)c(Cl,1323
2785,2785,(Cc2ccccc2,1323
2786,2786,c3CCCC,1322
2787,2787,CCCCC(=O)N,1322
2788,2788,(Br,1322
2789,2789,c5ccccc5),1321
2790,2790,c2nccs,1321
2791,2791,)\N=C\,1321
2792,2792,CCCN1C(=O)N,1320
2793,2793,c4ccccc34)c5,1319
2794,2794,C=C1,592
2795,2795,OC(=O)c1ccc(,1318
2796,2796,)c2)cc1,1318
2797,2797,CSc1n,1317
2798,2798,c2ccc(F)cc2),1316
2799,2799,S(=O)(=O)O),1315
2800,2800,CCCN(C1)C(=O),1315
2801,2801,n2)c3ccc(,1314
2802,2802,3C(=O)N,1314
2803,2803,c4CCCC,1313
2804,2804,c(F),1313
2805,2805,[O-][N+](=O)c1ccc2,1313
2806,2806,Fc1ccc(N,1313
2807,2807,c5ccncc5,324
2808,2808,Cc1[nH],1311
2809,2809,COC(=O)c1ccccc1,1311
2810,2810,CCN)NC(=O)[C@H](C,1311
2811,2811,n2ccc3,1309
2812,2812,noc(,1309
2813,2813,3)c4ccc(OC,1308
2814,2814,)\O,1306
2815,2815,nc(o,1304
2816,2816,8C,1304
2817,2817,1)c2cc(,1304
2818,2818,(CC(C)(C),1304
2819,2819,ccn1)c2,1303
2820,2820,%5,1302
2821,2821,)c4o,1301
2822,2822,O)c(OC,1300
2823,2823,)cc6,477
2824,2824,c2nc(cs2)c3,1298
2825,2825,c1cnc(N,1298
2826,2826,CCO),1298
2827,2827,O[C@H]4,1297
2828,2828,COc1cccc(OC)c1,1297
2829,2829,CCOc1cc2,1295
2830,2830,[C@]7,1294
2831,2831,CCOC(=O)c1c(C),1294
2832,2832,ccsc4,931
2833,2833,CC[C@H](C)[C@H](NC(=O)[C@H](C,1293
2834,2834,[2H],1292
2835,2835,c(Cl)cccc4,1291
2836,2836,%13,161
2837,2837,c(nc(,1289
2838,2838,[C@](C)(O)C,1289
2839,2839,c4cccs4,849
2840,2840,c3ccc(F)cc3)c4,1288
2841,2841,C23CC4CC(CC(C4)C2,1288
2842,2842,c2ccc(NC(=O)C,1287
2843,2843,Brc1ccc(,1287
2844,2844,Oc1cccc(c1,1285
2845,2845,C)C(=O),1283
2846,2846,c4ccc(cc4)c5,1282
2847,2847,c2ccc(Cl)cc2)c3,1282
2848,2848,COc1ccc(cc1),1282
2849,2849,C[C@H](CO)N1C[C@H](C),1281
2850,2850,C(=O)N3,190
2851,2851,cccc(c5,1276
2852,2852,C[C@H]1CC,1275
2853,2853,nc(C)c3,1274
2854,2854,COc2ccccc2,1274
2855,2855,5)N6,1274
2856,2856,[C@]2(C,1273
2857,2857,CCN(CC1)C2,1271
2858,2858,)C(=O)N[C@@H]([C@@H](C)CC,1271
2859,2859,n1),1270
2860,2860,c4cc5OCOc5cc4,1270
2861,2861,COc1ccc(OC)c(c1,1269
2862,2862,)c2C1=O,1269
2863,2863,NS(=O)(=O)c1ccc(,1268
2864,2864,C=CC(=O),1268
2865,2865,)n2C,854
2866,2866,c1ccc2ccccc2c1,289
2867,2867,c1ccc2OCO,1267
2868,2868,ccccc25,202
2869,2869,c2oc(nn2,1266
2870,2870,CC1CN(CC,1265
2871,2871,SC2,150
2872,2872,COc1cc(OC)cc(,1263
2873,2873,)c1C#N,457
2874,2874,)c(F)c2,1130
2875,2875,c5cccnc5,495
2876,2876,c3ccc(cn,1262
2877,2877,c1ccc(cc1),1262
2878,2878,[C@@](C)(OC,1262
2879,2879,COc1c(,1262
2880,2880,N(C1=O),1261
2881,2881,(C)(CC,1261
2882,2882,c2ccc(cn,1259
2883,2883,COCCNC(=O),1259
2884,2884,4CCN(CC4,1258
2885,2885,2CCOCC2)c3,1258
2886,2886,c5ccccn5,543
2887,2887,c3ncc(,1256
2888,2888,O=C1N(C,1256
2889,2889,CCOP(=O)(OCC,1256
2890,2890,Brc1ccc2,1256
2891,2891,OC5,1255
2892,2892,n2)c1,1254
2893,2893,[C@H](F)C,1254
2894,2894,CC(=O)N1CC,1253
2895,2895,c(SCC(=O)N,1249
2896,2896,Sc3ccccc3,154
2897,2897,=S,714
2898,2898,Oc1nc2,1248
2899,2899,2CC(C,1248
2900,2900,c2ccc(NC(=O)N,1247
2901,2901,c1ccc(cc1)S(=O)(=O),1247
2902,2902,[C@H](O)[C@@H](O)[C@@H]1O,1247
2903,2903,[C@@]45,1247
2904,2904,Fc1ccc(cc1)N,1247
2905,2905,(F)(F)F)C(F)(F)F,1247
2906,2906,c2cccc(c2)[N+](=O)[O-],484
2907,2907,c2csc(,1245
2908,2908,c1cccc(c1)S(=O)(=O)N,1245
2909,2909,)c3ccccc13,1244
2910,2910,Cc1ccc(cc1)n2,1243
2911,2911,CCCCCCCCCCC,100
2912,2912,(C1=O),1243
2913,2913,)C(=S)N,1242
2914,2914,[C@@H]3O,429
2915,2915,c4ccc(cc3,1240
2916,2916,[P+],1239
2917,2917,N(CCC,1239
2918,2918,)c4c3,801
2919,2919,[Na+].[Na+].[Na+].[Na+].,1238
2920,2920,Cc1ccc(cc1)C(=O)N,1238
2921,2921,C[C@@H](O)[C@@H]1,1238
2922,2922,c2cnc[nH],1237
2923,2923,2CCN(CC2)C3,1236
2924,2924,ccc(C)cc5,858
2925,2925,c45,986
2926,2926,)c13,1234
2927,2927,ccc23,1233
2928,2928,c4ccccc4)cc3,738
2929,2929,O[C@H](CO)[C@H](O)[C@H](O),1233
2930,2930,[C@@](C,1232
2931,2931,N=N,1232
2932,2932,)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N,278
2933,2933,c5cccc6,1231
2934,2934,c2ccc(cc2)C#N,380
2935,2935,CC[C@H](C)[C@@H]1,1230
2936,2936,c7ccccc67,324
2937,2937,c2ccc(Br)cc,1229
2938,2938,NC(=O)[C@@H](C,1229
2939,2939,C(=O)c12,1229
2940,2940,3CCNCC,1229
2941,2941,c3ccc(NC(=O)C,1227
2942,2942,%20,1227
2943,2943,CCc1cc(,1226
2944,2944,cccs5,113
2945,2945,c(C(=O)O),1224
2946,2946,CCCCCCCC(=O),1224
2947,2947,N(C(=O)C(=C1,1223
2948,2948,2)N3C,114
2949,2949,c1nc(cs,1222
2950,2950,N[C@H](C,1222
2951,2951,Cc1cccc(C,1222
2952,2952,c3ccccc3)cc2,994
2953,2953,c1ccccc1)NC(=O)C,1221
2954,2954,cccc(Cl)c5,712
2955,2955,C)S(=O)(=O),1220
2956,2956,[NH,1218
2957,2957,NC(=O)CN(CC,1218
2958,2958,)c5cc6,1218
2959,2959,\N=C(/C)\,1217
2960,2960,CCCS(=O)(=O)N,1217
2961,2961,6CCCC6,592
2962,2962,[C@@H](CC(=O)O),1215
2963,2963,Cc1ccc(NC(=O),1215
2964,2964,COC(=O)[C@H](C,1215
2965,2965,7CCC,1215
2966,2966,CN(C)C1,1214
2967,2967,CCCC2,252
2968,2968,c1ccncc1,1213
2969,2969,ccc8,1212
2970,2970,c(F)c2,191
2971,2971,C(=CC(=O)N,1212
2972,2972,)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C,1212
2973,2973,c2ccc(s,1211
2974,2974,c2c(F)cc,1211
2975,2975,[C@]3(C,1211
2976,2976,[C@H](O)[C@@H](C,1211
2977,2977,O[C@@H]1C,1211
2978,2978,)CCC,1211
2979,2979,(CC(=O)NC,1211
2980,2980,N2CCN(C,1209
2981,2981,c5[nH],1208
2982,2982,OS(=O)(=O)O),1208
2983,2983,NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](C,1207
2984,2984,C(=C3,1207
2985,2985,c2ccc(Oc3ccccc3,1206
2986,2986,c1ccc(cc1)C2=N,1206
2987,2987,OC(=CC(=O),1206
2988,2988,6C(=O),1206
2989,2989,CCN(CC)C,1204
2990,2990,CCCCCCCCCCCCCC,179
2991,2991,c2cc(OC)c(OC)c(OC)c2,219
2992,2992,c(O,1203
2993,2993,CCN1CC,1203
2994,2994,CCN1C,1203
2995,2995,CC(C)C(=O)N,1203
2996,2996,c2c1)C(=O)N,102
2997,2997,c2ccccc2)c1,785
2998,2998,COc1cc(OC)cc(c1,1201
2999,2999,n2)C3,1200
3000,3000,CN(C)CCN,1200
3001,3001,5(CC,1200
3002,3002,c4c5,1198
3003,3003,c1ccccc1)NC(=O)[C@H](CC,1198
3004,3004,O=C(CN,1197
3005,3005,)c4cccnc4,320
3006,3006,[C@H](O)[C@@H](CO),1195
3007,3007,F)C(=O),1195
3008,3008,C4CCCCC4,691
3009,3009,C1=O)N,160
3010,3010,)NS(=O)(=O),1195
3011,3011,c4ccc5ccccc5c4,498
3012,3012,C(=O)[O-],781
3013,3013,5CC6CC,1192
3014,3014,c4ccc(cc4)C#N,456
3015,3015,4)C(F)(F)F,137
3016,3016,cc(NC(=O)C,1190
3017,3017,[C@@]2(C,1190
3018,3018,Cc1csc(,1189
3019,3019,\C=C\1/,1188
3020,3020,CCC2(CC1)C,1187
3021,3021,)nnc2,1187
3022,3022,cc(O)c3,1186
3023,3023,[C@H]1CC[C@H]2[C@@H]3CC,1186
3024,3024,OC(=O)c1cc(,1186
3025,3025,FC(F)(F)C,1186
3026,3026,)c6ccc(,1186
3027,3027,OC)C(=O)N,1184
3028,3028,CCc1cc2,1184
3029,3029,nc2ccccc1,1183
3030,3030,[C@@H](CCN,1183
3031,3031,Nc1ncnc2c1,1183
3032,3032,n1)c2ccccc2,506
3033,3033,c2ccc(OCC,1181
3034,3034,CCN)NC(=O)[C@H](CO),1181
3035,3035,C2CC2,369
3036,3036,[C@H](CC(=O)O),1180
3037,3037,FC(F)(F)c1ccccc1,1180
3038,3038,c2ccc(cc2)C(F)(F)F),1179
3039,3039,C(=O)N[C@@H](CCCCN,1179
3040,3040,NC(=O)CNC(=O)[C@H](C,1178
3041,3041,COc1ccc(CCN,1178
3042,3042,c2cc(cc(c2,1177
3043,3043,c14,1177
3044,3044,[C@H](C)[C@@H](O)[C@]1(C),1177
3045,3045,C=C(C(=O)O)C(=O),1177
3046,3046,5CCC[C@H]5,1177
3047,3047,CCC=C,1176
3048,3048,n4C,398
3049,3049,Cl)C(=O),1174
3050,3050,Cc1cc(C)c2,1174
3051,3051,3)c4ccc(Cl)cc4,328
3052,3052,cc(Cl)cc(Cl)c2,343
3053,3053,c4ncn,1173
3054,3054,[C@]3(C)[C@H](CC,1172
3055,3055,NC(=O)c1ccccc1,1172
3056,3056,S3,137
3057,3057,)c(Cl)c2,953
3058,3058,c4ccccc4)c3,293
3059,3059,c3c(N,1170
3060,3060,nc13,1169
3061,3061,[C@]34C,291
3062,3062,NC1=O,1169
3063,3063,C(=O)OCC(=O)N,1169
3064,3064,Clc1ccc(N,1168
3065,3065,C3(CC,1168
3066,3066,CCCC(C,1167
3067,3067,CCCC[C@H](NC(=O),1165
3068,3068,ccccn2,662
3069,3069,\N=C(/S,1164
3070,3070,3)C2,674
3071,3071,/C/1=C\,1163
3072,3072,c(N)ncnc2,1162
3073,3073,[C@@H]2CC[C@H](CC,1162
3074,3074,CSCC[C@H](NC(=O),1162
3075,3075,4Cl,1162
3076,3076,c3nc(cs,1161
3077,3077,CCCC(=O)O),1161
3078,3078,4)n2,1161
3079,3079,n3)C,1160
3080,3080,NCCN,1160
3081,3081,CC#,1160
3082,3082,c2ccccc2)NC(=O)[C@H](CC,1159
3083,3083,CC1C,1157
3084,3084,C(=O)N(C)C,1157
3085,3085,nc12)N,1156
3086,3086,Nc2ncn,1156
3087,3087,CN1CCC,1155
3088,3088,CC[C@H]1OC(=O)[C@H](C)[C@@H](O,1155
3089,3089,)C(=O)N[C@@H](CCCCN)C(=O)N,549
3090,3090,O=C1N(CC,1153
3091,3091,CN1N(C(=O)C(=C1,1153
3092,3092,CC(CN,1152
3093,3093,(O)C(O)C,1152
3094,3094,c2ccc3c(c2,1151
3095,3095,COc1ccc(\C=C\C(=O),1150
3096,3096,3CCC(CC3),1150
3097,3097,c5ccccc35,783
3098,3098,c4ccccc4)CC,1149
3099,3099,c(OC)c1,510
3100,3100,CCN1CCN(CC1)c2,1149
3101,3101,5)c4,1149
3102,3102,ncc4,1148
3103,3103,c1[nH],1148
3104,3104,[C@@H](NC(=O)OC,1148
3105,3105,1)S(=O)(=O),1148
3106,3106,)c(Cl)c3,476
3107,3107,n2cc(C,1146
3108,3108,n2)C(=O)N,1146
3109,3109,c3cccc(C,1146
3110,3110,)c7ccccc7,790
3111,3111,)c5cn,1146
3112,3112,c3c(OC,1145
3113,3113,[C@]8,1145
3114,3114,Cc2occc2,496
3115,3115,COc1ccc(CCNC(=O),1145
3116,3116,CCC1=C,1145
3117,3117,sc(N,1144
3118,3118,[C@@]1(C,1144
3119,3119,)n1C,461
3120,3120,c6ccc(O)cc6,103
3121,3121,cc(OC)c(OC)cc2,1142
3122,3122,c3n1,257
3123,3123,c3cc(C)ccc3,1141
3124,3124,N(C)CC,1141
3125,3125,ccccc%1,1140
3126,3126,ccc[n+],1140
3127,3127,C(=O)C(=C,1140
3128,3128,c4ccc(Br)cc4,645
3129,3129,OC(F)(F),1139
3130,3130,)n[nH],1139
3131,3131,Cn1nc(,1138
3132,3132,2)ccc1,1138
3133,3133,)c3nc4ccccc4,1138
3134,3134,c3ccc(Cl)cc3),1137
3135,3135,Cc1nn(,1137
3136,3136,)C(=O)N[C@@H](CO)C(=O)N,104
3137,3137,nn[nH],1136
3138,3138,cc(OC)c(OC)cc3,1136
3139,3139,c3ccc(Oc4ccccc4,1135
3140,3140,c1ccc(nc1,1135
3141,3141,)[C@@H](C,1134
3142,3142,oc(nn,1133
3143,3143,n1)c2ccc(,1133
3144,3144,c(CS,1133
3145,3145,c(cccc2,1133
3146,3146,c2ccnc3,1132
3147,3147,c2cs,1131
3148,3148,4)C(=O)O,1131
3149,3149,c5ccccc15,1130
3150,3150,C[C@H](NC(=O)C,1130
3151,3151,)n2)cc1,1130
3152,3152,c6c[nH],1129
3153,3153,\C(=C(\,1129
3154,3154,c6cccc(,1128
3155,3155,)cc2C,162
3156,3156,)c(NC(=O),1128
3157,3157,c2ccc(cc2)n3,1126
3158,3158,[C@H]4O),1126
3159,3159,)\C)C,1126
3160,3160,ncccc3,1125
3161,3161,[O-][n+]1,1125
3162,3162,C[C@@H]1CC[C@H]2,1124
3163,3163,CNCCO,1124
3164,3164,3)C(=O)C,275
3165,3165,2CC2,116
3166,3166,)C6,1124
3167,3167,CCC5,204
3168,3168,(=C1,1123
3169,3169,[C@]5(O)C,1122
3170,3170,O[C@@H]5,1122
3171,3171,COc1ccc(cc1)N2,1122
3172,3172,C(=S)S\C(=C/,1122
3173,3173,cccs2,1121
3174,3174,c3ccc(OC)c(OC)c3,398
3175,3175,c(SC,1120
3176,3176,OC)c4,1119
3177,3177,CCOc1ccc(C,1119
3178,3178,CCCN1CC,1119
3179,3179,CCCCCCC(=O)N,1118
3180,3180,\C=C\c2ccccc2,492
3181,3181,CCOC(=O)c1cn,1117
3182,3182,)NC(=O)[C@@H](NC(=O)[C@H](CC,1117
3183,3183,c4cc(OC,1116
3184,3184,c2cccc(CN,1116
3185,3185,=C4C,1116
3186,3186,OP(=O)(O)OP(=O)(O),1115
3187,3187,2)CN,1115
3188,3188,cc(Cl)c(N,1114
3189,3189,\C=C\C(=O)O,125
3190,3190,CCCCO,1112
3191,3191,c2ccc(NS(=O)(=O),1111
3192,3192,NC(=O)c1cccc2,1111
3193,3193,5)C(=O)N,1111
3194,3194,c5ccc6ccccc6,1109
3195,3195,NC(=O)c1ccc2,1109
3196,3196,)c(c1)C(=O)N,1109
3197,3197,c4c(C,1108
3198,3198,ccc34,1006
3199,3199,c6n,1107
3200,3200,c2c1)C(=O),1107
3201,3201,C3CC3,1069
3202,3202,CC(=O)Nc1ccc(,1106
3203,3203,\C(=N\C,1105
3204,3204,(=C(C),1105
3205,3205,CCCN(C)C,165
3206,3206,[C@]2(C)CC,1103
3207,3207,F)cc4,107
3208,3208,\C=N\NC(=O)c2,1101
3209,3209,(CC)CC,443
3210,3210,c2cccs2,644
3211,3211,COc1ccc(\C=C\2/,1099
3212,3212,8CC,1099
3213,3213,cc3c2,375
3214,3214,c3oc(cc3,1098
3215,3215,)cc13,1098
3216,3216,cc([nH],1097
3217,3217,N1CC,1097
3218,3218,COc1ccc2[nH],1097
3219,3219,2C(C,1096
3220,3220,cc(ccc2c1,1095
3221,3221,[C@]12CC,1095
3222,3222,NC(=O)C(=C1,1095
3223,3223,CC1(C)CC(=O),1095
3224,3224,4Cc5ccccc5,1095
3225,3225,CN2CCC,1094
3226,3226,c2sc1,1093
3227,3227,[C@@H]2CN(C,1093
3228,3228,)c3ccc(Cl)cc3,351
3229,3229,c3c2)cc1,1091
3230,3230,COc1ccc(CC,1091
3231,3231,nc4c3,1090
3232,3232,c2c(C1,1090
3233,3233,COc1ccc(\C=C\,1090
3234,3234,c(C=O),1088
3235,3235,c(n,1088
3236,3236,Cc1ccc(cc1)C2,1088
3237,3237,CCCCCCCC(=O)N,1087
3238,3238,4CCOCC4)c5,1087
3239,3239,CCOc1cccc(,1086
3240,3240,CCCN3C(=O),1086
3241,3241,cc[n+](C,1085
3242,3242,(S)O,1085
3243,3243,c3cc(ccc1,1084
3244,3244,C(C)C)C,1084
3245,3245,c4cc(Cl)ccc4,1083
3246,3246,Nc2ncc3,1083
3247,3247,c2ccccc2)\,1082
3248,3248,c2ccc(cc2)C3,1082
3249,3249,[C@H](C)O2),1082
